job_id,title,role,location,industry,posted_date,skill
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,Node.js
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,Git
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,TypeScript
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,HTML
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,CSS
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,JavaScript
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,React
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,Tailwind CSS
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,TypeScript
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,Angular
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,Linux
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,PowerShell
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,Git
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,Python
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Java
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Python
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Git
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,CI/CD
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,AWS
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Jenkins
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,PostgreSQL
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,React
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,JavaScript
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,Node.js
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,PostgreSQL
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Python
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Pandas
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,NumPy
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Machine Learning
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Data Analysis
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Python
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Pandas
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,NumPy
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Machine Learning
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Natural Language Processing
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Deep Learning
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Data Analysis
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,Java
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,Spring Boot
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,AWS
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,Jenkins
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,PostgreSQL
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Docker
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Kubernetes
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,AWS
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Linux
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Git
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Azure
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,CI/CD
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,Node.js
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,JavaScript
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,MongoDB
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,Express.js
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,AWS
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,TypeScript
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Java
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Spring Boot
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,FastAPI
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Node.js
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Git
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,React
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,Node.js
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,JavaScript
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,SQL
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,AWS
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,TypeScript
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,PostgreSQL
J082,Cloud Engineer,Cloud / DevOps,Pune,EdTech,2026-04-07,AWS
J082,Cloud Engineer,Cloud / DevOps,Pune,EdTech,2026-04-07,Linux
J082,Cloud Engineer,Cloud / DevOps,Pune,EdTech,2026-04-07,Git
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,HTML
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,CSS
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,JavaScript
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,React
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,Git
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,Angular
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,Node.js
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Excel
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,SQL
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Data Analysis
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Data Visualization
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Power BI
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,AWS
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,Linux
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,Terraform
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,Kubernetes
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,React
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,JavaScript
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,Node.js
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,Git
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,PostgreSQL
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,AWS
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,HTML
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,CSS
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,JavaScript
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,React
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,Git
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,Tailwind CSS
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,TypeScript
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,Java
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,Spring Boot
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,SQL
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,Node.js
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,Node.js
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,JavaScript
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,MongoDB
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,Express.js
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,TypeScript
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,Git
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,React
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,TypeScript
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,JavaScript
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,HTML
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,CSS
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,Tailwind CSS
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,HTML
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,CSS
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,JavaScript
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,React
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,Git
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,Tailwind CSS
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Excel
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Power BI
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Data Visualization
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Python
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Pandas
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,HTML
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,CSS
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,JavaScript
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,React
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,Tailwind CSS
J094,Cloud Engineer,Cloud / DevOps,Nashik,Manufacturing Technology,2026-04-29,AWS
J094,Cloud Engineer,Cloud / DevOps,Nashik,Manufacturing Technology,2026-04-29,Linux
J094,Cloud Engineer,Cloud / DevOps,Nashik,Manufacturing Technology,2026-04-29,CI/CD
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Excel
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Power BI
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Data Visualization
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Data Analysis
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,Java
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,Spring Boot
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,REST API
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,Git
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,PostgreSQL
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,AWS
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Java
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Python
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,SQL
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Git
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,CI/CD
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Jenkins
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Kubernetes
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,AWS
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Linux
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Git
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Jenkins
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Terraform
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,PowerShell
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Java
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Python
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,SQL
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Git
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,CI/CD
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Jenkins
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,AWS
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Excel
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,SQL
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Data Analysis
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Data Visualization
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Git
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Excel
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,SQL
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Data Analysis
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Data Visualization
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Power BI
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Python
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,Python
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,PostgreSQL
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,Pandas
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,Docker
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Python
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,SQL
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Excel
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Pandas
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Data Visualization
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Power BI
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Git
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Docker
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Kubernetes
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,AWS
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Linux
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Git
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,CI/CD
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,GCP
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Azure
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Excel
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Power BI
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Data Visualization
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Git
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Data Analysis
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Pandas
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Python
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Pandas
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,NumPy
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Machine Learning
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Data Analysis
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Java
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Spring Boot
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,REST API
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,PostgreSQL
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Docker
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Kubernetes
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,Java
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,Spring Boot
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,PostgreSQL
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,REST API
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,AWS
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,Jenkins
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,React
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,TypeScript
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,JavaScript
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,HTML
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,CSS
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,Angular
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,HTML
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,CSS
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,JavaScript
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,React
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,Tailwind CSS
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Python
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,SQL
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,PostgreSQL
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Pandas
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Docker
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Git
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,AWS
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,Linux
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,Docker
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,Terraform
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,Azure
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,Git
J112,Cloud Engineer,Cloud / DevOps,Nashik,SaaS,2026-06-28,CI/CD
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,HTML
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,CSS
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,JavaScript
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,React
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,Tailwind CSS
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,TypeScript
J113,UI Developer,Frontend Developer,Mumbai,FinTech,2026-08-16,Git
J114,Data Engineer,Data Engineer,Pune,IT Services,2026-05-07,Python
J114,Data Engineer,Data Engineer,Pune,IT Services,2026-05-07,PostgreSQL
J114,Data Engineer,Data Engineer,Pune,IT Services,2026-05-07,Pandas
J114,Data Engineer,Data Engineer,Pune,IT Services,2026-05-07,Docker
J114,Data Engineer,Data Engineer,Pune,IT Services,2026-05-07,Linux
J115,Technical Support Engineer,Technical Support,Nashik,E-commerce,2026-09-14,Linux
J115,Technical Support Engineer,Technical Support,Nashik,E-commerce,2026-09-14,PowerShell
J115,Technical Support Engineer,Technical Support,Nashik,E-commerce,2026-09-14,Git
J115,Technical Support Engineer,Technical Support,Nashik,E-commerce,2026-09-14,AWS
J115,Technical Support Engineer,Technical Support,Nashik,E-commerce,2026-09-14,PostgreSQL
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,Docker
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,Kubernetes
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,AWS
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,Linux
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,Git
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,CI/CD
J116,Site Reliability Engineer,Cloud / DevOps,Nagpur,SaaS,2026-09-08,PowerShell
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,Python
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,SQL
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,PostgreSQL
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,Pandas
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,Docker
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,Linux
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,Terraform
J117,Data Engineer,Data Engineer,Pune,IT Services,2026-07-18,Git
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,HTML
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,CSS
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,JavaScript
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,React
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,Tailwind CSS
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,TypeScript
J118,UI Developer,Frontend Developer,Mumbai,Manufacturing Technology,2026-04-21,Git
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,React
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,TypeScript
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,JavaScript
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,HTML
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,CSS
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,Tailwind CSS
J119,Frontend Engineer,Frontend Developer,Nashik,IT Services,2026-04-02,Git
J120,Node.js Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-03-24,Node.js
J120,Node.js Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-03-24,JavaScript
J120,Node.js Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-03-24,MongoDB
J120,Node.js Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-03-24,Express.js
J120,Node.js Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-03-24,AWS
J121,React Developer,Frontend Developer,Nashik,Manufacturing Technology,2026-05-22,React
J121,React Developer,Frontend Developer,Nashik,Manufacturing Technology,2026-05-22,JavaScript
J121,React Developer,Frontend Developer,Nashik,Manufacturing Technology,2026-05-22,HTML
J121,React Developer,Frontend Developer,Nashik,Manufacturing Technology,2026-05-22,CSS
J121,React Developer,Frontend Developer,Nashik,Manufacturing Technology,2026-05-22,Tailwind CSS
J121,React Developer,Frontend Developer,Nashik,Manufacturing Technology,2026-05-22,Git
J122,Technical Support Engineer,Technical Support,Mumbai,IT Services,2026-08-14,Linux
J122,Technical Support Engineer,Technical Support,Mumbai,IT Services,2026-08-14,PowerShell
J122,Technical Support Engineer,Technical Support,Mumbai,IT Services,2026-08-14,SQL
J122,Technical Support Engineer,Technical Support,Mumbai,IT Services,2026-08-14,Git
J122,Technical Support Engineer,Technical Support,Mumbai,IT Services,2026-08-14,Docker
J123,BI Analyst,Data Analyst,Pune,FinTech,2026-06-16,Excel
J123,BI Analyst,Data Analyst,Pune,FinTech,2026-06-16,Power BI
J123,BI Analyst,Data Analyst,Pune,FinTech,2026-06-16,Data Visualization
J123,BI Analyst,Data Analyst,Pune,FinTech,2026-06-16,Pandas
J124,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-05-11,React
J124,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-05-11,Node.js
J124,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-05-11,JavaScript
J124,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-05-11,SQL
J124,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-05-11,Git
J124,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-05-11,Express.js
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,HTML
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,CSS
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,JavaScript
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,React
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,Git
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,Node.js
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,Tailwind CSS
J125,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-09-11,TypeScript
J126,Backend Developer,Backend Developer,Pune,EdTech,2026-04-16,Java
J126,Backend Developer,Backend Developer,Pune,EdTech,2026-04-16,Spring Boot
J126,Backend Developer,Backend Developer,Pune,EdTech,2026-04-16,REST API
J126,Backend Developer,Backend Developer,Pune,EdTech,2026-04-16,Jenkins
J127,UI Developer,Frontend Developer,Mumbai,SaaS,2026-07-28,HTML
J127,UI Developer,Frontend Developer,Mumbai,SaaS,2026-07-28,CSS
J127,UI Developer,Frontend Developer,Mumbai,SaaS,2026-07-28,JavaScript
J127,UI Developer,Frontend Developer,Mumbai,SaaS,2026-07-28,React
J127,UI Developer,Frontend Developer,Mumbai,SaaS,2026-07-28,Tailwind CSS
J128,Technical Support Engineer,Technical Support,Pune,EdTech,2026-03-25,Linux
