job_id,title,role,location,industry,posted_date,skill,source,confidence
J060,Frontend Engineer,Frontend Developer,Pune,EdTech,2026-09-07,Tailwind CSS,exact,1.0
J060,Frontend Engineer,Frontend Developer,Pune,EdTech,2026-09-07,Angular,exact,1.0
J061,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-04-10,Kubernetes,exact,1.0
J061,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-04-10,AWS,exact,1.0
J061,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-04-10,Linux,exact,1.0
J061,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-04-10,Git,exact,1.0
J061,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-04-10,Jenkins,exact,1.0
J062,Backend Engineer,Backend Developer,Nashik,EdTech,2026-05-14,Java,exact,1.0
J062,Backend Engineer,Backend Developer,Nashik,EdTech,2026-05-14,Spring Boot,exact,1.0
J062,Backend Engineer,Backend Developer,Nashik,EdTech,2026-05-14,SQL,exact,1.0
J062,Backend Engineer,Backend Developer,Nashik,EdTech,2026-05-14,GraphQL,exact,1.0
J062,Backend Engineer,Backend Developer,Nashik,EdTech,2026-05-14,Jenkins,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,React,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,JavaScript,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,Node.js,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,SQL,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,AWS,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,Docker,exact,1.0
J063,Full Stack Developer,Full Stack Developer,Nagpur,SaaS,2026-09-08,TypeScript,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,Java,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,Spring Boot,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,SQL,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,PostgreSQL,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,Docker,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,Jenkins,exact,1.0
J064,Java Developer,Backend Developer,Nagpur,FinTech,2026-08-06,AWS,exact,1.0
J065,Senior Backend Developer,Backend Developer,Mumbai,SaaS,2026-03-07,Java,exact,1.0
J065,Senior Backend Developer,Backend Developer,Mumbai,SaaS,2026-03-07,Spring Boot,exact,1.0
J065,Senior Backend Developer,Backend Developer,Mumbai,SaaS,2026-03-07,PostgreSQL,exact,1.0
J065,Senior Backend Developer,Backend Developer,Mumbai,SaaS,2026-03-07,AWS,exact,1.0
J066,React Developer,Frontend Developer,Mumbai,IT Services,2026-05-04,React,exact,1.0
J066,React Developer,Frontend Developer,Mumbai,IT Services,2026-05-04,JavaScript,exact,1.0
J066,React Developer,Frontend Developer,Mumbai,IT Services,2026-05-04,HTML,exact,1.0
J066,React Developer,Frontend Developer,Mumbai,IT Services,2026-05-04,CSS,exact,1.0
J066,React Developer,Frontend Developer,Mumbai,IT Services,2026-05-04,Tailwind CSS,exact,1.0
J066,React Developer,Frontend Developer,Mumbai,IT Services,2026-05-04,TypeScript,exact,1.0
J067,Backend Developer,Backend Developer,Mumbai,FinTech,2026-08-08,Java,exact,1.0
J067,Backend Developer,Backend Developer,Mumbai,FinTech,2026-08-08,Spring Boot,exact,1.0
J067,Backend Developer,Backend Developer,Mumbai,FinTech,2026-08-08,SQL,exact,1.0
J067,Backend Developer,Backend Developer,Mumbai,FinTech,2026-08-08,AWS,exact,1.0
J068,Data Scientist,Data Scientist,Nagpur,SaaS,2026-07-20,Python,exact,1.0
J068,Data Scientist,Data Scientist,Nagpur,SaaS,2026-07-20,Pandas,exact,1.0
J068,Data Scientist,Data Scientist,Nagpur,SaaS,2026-07-20,NumPy,exact,1.0
J068,Data Scientist,Data Scientist,Nagpur,SaaS,2026-07-20,Machine Learning,exact,1.0
J069,Product Manager,Product Management,Nashik,Logistics & Mobility,2026-04-27,Excel,exact,1.0
J069,Product Manager,Product Management,Nashik,Logistics & Mobility,2026-04-27,Data Analysis,exact,1.0
J069,Product Manager,Product Management,Nashik,Logistics & Mobility,2026-04-27,Data Visualization,exact,1.0
J069,Product Manager,Product Management,Nashik,Logistics & Mobility,2026-04-27,Power BI,exact,1.0
J069,Product Manager,Product Management,Nashik,Logistics & Mobility,2026-04-27,Python,exact,1.0
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,React,exact,1.0
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,JavaScript,exact,1.0
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,Node.js,exact,1.0
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,Git,exact,1.0
J070,Full Stack Developer,Full Stack Developer,Pune,HealthTech,2026-05-27,TypeScript,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,HTML,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,CSS,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,JavaScript,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,React,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,Tailwind CSS,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,TypeScript,exact,1.0
J071,UI Developer,Frontend Developer,Pune,Logistics & Mobility,2026-09-03,Angular,exact,1.0
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,Linux,exact,1.0
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,PowerShell,exact,1.0
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,Git,exact,1.0
J072,Technical Support Engineer,Technical Support,Nagpur,Manufacturing Technology,2026-07-13,Python,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Java,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Python,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Git,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,CI/CD,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,AWS,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,Jenkins,exact,1.0
J073,QA Automation Engineer,QA / Test Automation,Mumbai,SaaS,2026-08-09,PostgreSQL,exact,1.0
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,React,exact,1.0
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,JavaScript,exact,1.0
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,Node.js,exact,1.0
J074,Full Stack Developer,Full Stack Developer,Nagpur,FinTech,2026-06-14,PostgreSQL,exact,1.0
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Python,exact,1.0
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Pandas,exact,1.0
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,NumPy,exact,1.0
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Machine Learning,exact,1.0
J075,Data Scientist,Data Scientist,Mumbai,EdTech,2026-03-14,Data Analysis,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Python,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Pandas,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,NumPy,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Machine Learning,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Natural Language Processing,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Deep Learning,exact,1.0
J076,Data Scientist,Data Scientist,Nagpur,HealthTech,2026-09-12,Data Analysis,exact,1.0
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,Java,exact,1.0
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,Spring Boot,exact,1.0
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,AWS,exact,1.0
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,Jenkins,exact,1.0
J077,Backend Developer,Backend Developer,Nagpur,HealthTech,2026-09-20,PostgreSQL,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Docker,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Kubernetes,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,AWS,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Linux,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Git,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,Azure,exact,1.0
J078,DevOps Engineer,Cloud / DevOps,Pune,EdTech,2026-05-24,CI/CD,exact,1.0
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,Node.js,exact,1.0
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,JavaScript,exact,1.0
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,MongoDB,exact,1.0
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,Express.js,exact,1.0
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,AWS,exact,1.0
J079,Node.js Developer,Backend Developer,Nashik,EdTech,2026-08-07,TypeScript,exact,1.0
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Java,exact,1.0
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Spring Boot,exact,1.0
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,FastAPI,exact,1.0
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Node.js,exact,1.0
J080,API Developer,Backend Developer,Nashik,EdTech,2026-03-17,Git,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,React,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,Node.js,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,JavaScript,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,SQL,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,AWS,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,TypeScript,exact,1.0
J081,Full Stack Engineer,Full Stack Developer,Nashik,E-commerce,2026-06-04,PostgreSQL,exact,1.0
J082,Cloud Engineer,Cloud / DevOps,Pune,EdTech,2026-04-07,AWS,exact,1.0
J082,Cloud Engineer,Cloud / DevOps,Pune,EdTech,2026-04-07,Linux,exact,1.0
J082,Cloud Engineer,Cloud / DevOps,Pune,EdTech,2026-04-07,Git,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,HTML,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,CSS,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,JavaScript,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,React,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,Git,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,Angular,exact,1.0
J083,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-08-25,Node.js,exact,1.0
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Excel,exact,1.0
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,SQL,exact,1.0
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Data Analysis,exact,1.0
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Data Visualization,exact,1.0
J084,Product Manager,Product Management,Nashik,EdTech,2026-09-01,Power BI,exact,1.0
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,AWS,exact,1.0
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,Linux,exact,1.0
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,Terraform,exact,1.0
J085,Cloud Engineer,Cloud / DevOps,Nagpur,HealthTech,2026-08-01,Kubernetes,exact,1.0
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,React,exact,1.0
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,JavaScript,exact,1.0
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,Node.js,exact,1.0
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,Git,exact,1.0
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,PostgreSQL,exact,1.0
J086,Full Stack Developer,Full Stack Developer,Pune,Logistics & Mobility,2026-04-18,AWS,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,HTML,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,CSS,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,JavaScript,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,React,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,Git,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,Tailwind CSS,exact,1.0
J087,Frontend Developer,Frontend Developer,Mumbai,E-commerce,2026-09-20,TypeScript,exact,1.0
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,Java,exact,1.0
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,Spring Boot,exact,1.0
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,SQL,exact,1.0
J088,API Developer,Backend Developer,Nashik,FinTech,2026-04-06,Node.js,exact,1.0
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,Node.js,exact,1.0
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,JavaScript,exact,1.0
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,MongoDB,exact,1.0
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,Express.js,exact,1.0
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,TypeScript,exact,1.0
J089,Node.js Developer,Backend Developer,Nashik,IT Services,2026-09-10,Git,exact,1.0
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,React,exact,1.0
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,TypeScript,exact,1.0
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,JavaScript,exact,1.0
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,HTML,exact,1.0
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,CSS,exact,1.0
J090,Frontend Engineer,Frontend Developer,Nagpur,HealthTech,2026-06-27,Tailwind CSS,exact,1.0
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,HTML,exact,1.0
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,CSS,exact,1.0
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,JavaScript,exact,1.0
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,React,exact,1.0
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,Git,exact,1.0
J091,Frontend Developer,Frontend Developer,Pune,E-commerce,2026-04-21,Tailwind CSS,exact,1.0
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Excel,exact,1.0
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Power BI,exact,1.0
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Data Visualization,exact,1.0
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Python,exact,1.0
J092,BI Analyst,Data Analyst,Nashik,FinTech,2026-07-01,Pandas,exact,1.0
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,HTML,exact,1.0
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,CSS,exact,1.0
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,JavaScript,exact,1.0
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,React,exact,1.0
J093,UI Developer,Frontend Developer,Pune,E-commerce,2026-06-29,Tailwind CSS,exact,1.0
J094,Cloud Engineer,Cloud / DevOps,Nashik,Manufacturing Technology,2026-04-29,AWS,exact,1.0
J094,Cloud Engineer,Cloud / DevOps,Nashik,Manufacturing Technology,2026-04-29,Linux,exact,1.0
J094,Cloud Engineer,Cloud / DevOps,Nashik,Manufacturing Technology,2026-04-29,CI/CD,exact,1.0
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Excel,exact,1.0
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Power BI,exact,1.0
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Data Visualization,exact,1.0
J095,BI Analyst,Data Analyst,Mumbai,SaaS,2026-07-03,Data Analysis,exact,1.0
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,Java,exact,1.0
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,Spring Boot,exact,1.0
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,REST API,exact,1.0
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,Git,exact,1.0
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,PostgreSQL,exact,1.0
J096,Backend Engineer,Backend Developer,Mumbai,E-commerce,2026-03-05,AWS,exact,1.0
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Java,exact,1.0
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Python,exact,1.0
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,SQL,exact,1.0
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Git,exact,1.0
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,CI/CD,exact,1.0
J097,QA Automation Engineer,QA / Test Automation,Nagpur,HealthTech,2026-05-15,Jenkins,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Kubernetes,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,AWS,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Linux,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Git,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Jenkins,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,Terraform,exact,1.0
J098,DevOps Engineer,Cloud / DevOps,Pune,Logistics & Mobility,2026-08-05,PowerShell,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Java,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Python,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,SQL,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Git,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,CI/CD,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,Jenkins,exact,1.0
J099,QA Automation Engineer,QA / Test Automation,Nagpur,E-commerce,2026-08-23,AWS,exact,1.0
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Excel,exact,1.0
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,SQL,exact,1.0
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Data Analysis,exact,1.0
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Data Visualization,exact,1.0
J100,Product Manager,Product Management,Nagpur,IT Services,2026-03-25,Git,exact,1.0
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Excel,exact,1.0
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,SQL,exact,1.0
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Data Analysis,exact,1.0
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Data Visualization,exact,1.0
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Power BI,exact,1.0
J101,Product Manager,Product Management,Pune,Manufacturing Technology,2026-03-10,Python,exact,1.0
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,Python,exact,1.0
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,PostgreSQL,exact,1.0
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,Pandas,exact,1.0
J102,Data Engineer,Data Engineer,Nashik,FinTech,2026-03-10,Docker,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Python,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,SQL,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Excel,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Pandas,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Data Visualization,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Power BI,exact,1.0
J103,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-06-07,Git,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Docker,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Kubernetes,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,AWS,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Linux,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Git,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,CI/CD,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,GCP,exact,1.0
J104,DevOps Engineer,Cloud / DevOps,Pune,FinTech,2026-08-19,Azure,exact,1.0
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Excel,exact,1.0
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Power BI,exact,1.0
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Data Visualization,exact,1.0
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Git,exact,1.0
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Data Analysis,exact,1.0
J105,BI Analyst,Data Analyst,Mumbai,HealthTech,2026-04-30,Pandas,exact,1.0
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Python,exact,1.0
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Pandas,exact,1.0
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,NumPy,exact,1.0
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Machine Learning,exact,1.0
J106,Data Scientist,Data Scientist,Nashik,Manufacturing Technology,2026-05-16,Data Analysis,exact,1.0
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Java,exact,1.0
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Spring Boot,exact,1.0
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,REST API,exact,1.0
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,PostgreSQL,exact,1.0
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Docker,exact,1.0
J107,Senior Backend Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-08-30,Kubernetes,exact,1.0
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,Java,exact,1.0
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,Spring Boot,exact,1.0
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,PostgreSQL,exact,1.0
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,REST API,exact,1.0
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,AWS,exact,1.0
J108,Java Developer,Backend Developer,Nashik,EdTech,2026-08-15,Jenkins,exact,1.0
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,React,exact,1.0
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,TypeScript,exact,1.0
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,JavaScript,exact,1.0
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,HTML,exact,1.0
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,CSS,exact,1.0
J109,Frontend Engineer,Frontend Developer,Nashik,Logistics & Mobility,2026-03-29,Angular,exact,1.0
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,HTML,exact,1.0
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,CSS,exact,1.0
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,JavaScript,exact,1.0
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,React,exact,1.0
J110,UI Developer,Frontend Developer,Mumbai,IT Services,2026-07-15,Tailwind CSS,exact,1.0
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Python,exact,1.0
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,SQL,exact,1.0
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,PostgreSQL,exact,1.0
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Pandas,exact,1.0
J111,Data Engineer,Data Engineer,Nagpur,IT Services,2026-03-29,Docker,exact,1.0
